ID,FORM,XPOSTAG,NER
19660,2(disz),NU,O
19660,na-gi-id-dingir,NE,PN
19661,ama-muru2,NE,PN
19662,giri3,N,O
19662,iri-mu-lugal-anzu2{muszen},NE,PN
19663,2(asz),NU,O
19663,2(barig),N,O
19663,si-kul-ba,NE,PN
19664,4(disz),NU,O
19664,sila3,N,O
19664,2(disz),NU,O
19664,gin2,N,O
19664,ur-min-mah,NE,PN
19664,mar-tu,NE,EN
19665,dub-sar3,N,O
19665,dumu,N,O
19665,lugal-e2-mah-e,NE,PN
19666,da-ki-bi,NE,PN
19667,szesz-kal,NE,PN
19668,mu,N,O
19668,us2-sa,V,O
19668,za-ab-sza-li{ki}-ke4-ne,NE,GN
19668,ba-hul,V,O
19669,n,NU,O
19669,udu,N,O
19669,ib-tu-ri,NE,PN
19670,lu2-pa-e3,NE,PN
19671,giri3-du-u2-du11,NE,PN
19672,2(barig),N,O
19672,i-ni-{d}suen,NE,PN
19672,engar,N,O
19673,a-gir2-gal,NE,PN
19673,kuruszda,N,O
19674,zah3,V,O
19674,ur-{d}x-a,NE,PN
19675,i3-li2-dan,NE,PN
19675,kuruszda,N,O
19676,3(u),NU,O
19676,gag-su-um,N,O
19676,im-ba,N,O
19676,szu,N,O
19676,lugal,N,O
19677,2(asz),NU,O
19677,du,V,O
19677,lugal-iti-da,NE,PN
19678,2(asz),NU,O
19678,2(barig),N,O
19678,i3-be2-a,NE,PN
19679,ta-hi-isz-a-tal,NE,PN
19680,lu2-{d}nin-gir2-su-ke4-ne,NE,PN
19681,4(disz),NU,O
19681,masz2,N,O
19682,mu,N,O
19682,si-mu-ru-um{ki},NE,SN
19682,u3,CNJ,O
19682,lu-lu-bu{ki},NE,SN
19682,a-ra2,N,O
19682,1(u),NU,O
19682,la2,V,O
19682,1(disz)-kam-ma-asz,NU,O
19682,ba-hul,V,O
19683,lu2-{d}en-lil2,NE,PN
19684,ugula,N,O
19684,an-ni-tum,NE,PN
19685,giri3,N,O
19685,ha-la-asz-ka,NE,PN
19686,giri3,N,O
19686,a-lu2-du10,NE,PN
19687,ba-ak-i3-li2,NE,PN
19687,ugula,N,O
19687,kuruszda,N,O
19688,5(disz),NU,O
19688,gukkal,N,O
19688,nita-eb,NE,PN
19689,kiszib3,N,O
19689,sag-esz-dar,NE,PN
19690,giri3,N,O
19690,ur-ki-esz3,NE,PN
19691,ur-zabala3{ki}-ka,NE,PN
19691,sukkal,N,O
19692,8(disz),NU,O
19692,sila3,N,O
19692,4(disz),NU,O
19692,gin2,N,O
19692,ma2-a-si-ga,NE,PN
19692,u3,CNJ,O
19692,lu2-gi-na-ka,NE,PN
19693,mu,N,O
19693,us2-sa,V,O
19693,sze-ti-ir-sza{ki},NE,GN
19693,ba-hul,V,O
19694,kab2-ku5,N,O
19694,tur-an-na,NE,FN
19695,ba-ra-sa10,V,O
19695,...,O,O
19695,za-a-sa6-ga,NE,PN
19696,4(disz),NU,O
19696,sila3,N,O
19696,{d}lugal-am,NE,PN
19697,wi-wi-um,NE,PN
19697,sukkal,N,O
19697,gaba-asz,N,O
19698,2(disz),NU,O
19698,AN-UD-IGI,NE,PN
19699,2(barig),N,O
19699,3(ban2),N,O
19699,a-hu-u-ni,NE,PN
19700,sar-ki-ne,NE,PN
19701,kab2-ku5,N,O
19701,gesztin-na-gu-la,NE,FN
19702,giri3,N,O
19702,bu-zi,NE,PN
19703,2(barig),N,O
19703,1(ban2),N,O
19703,6(disz),NU,O
19703,sila3,N,O
19703,zi3,N,O
19703,kiszib3,N,O
19703,3(disz),NU,O
19703,inim-{d}nin-su,NE,PN
19704,1(disz),NU,O
19704,gur,N,O
19704,lugal-ezen,NE,PN
19705,1(disz),NU,O
19705,tug2,N,O
19705,e2-pu2-mi,NE,PN
19705,giri17-dab5,N,O
19706,ki,N,O
19706,en3-na-mu-tar,NE,PN
19707,mu-kux(DU),N,O
19707,en-x,NE,PN
19708,du6-gesz-i3-ka,NE,FN
19708,gub-ba,V,O
19709,1(disz),NU,O
19709,ur-{d}sze3-giri3,NE,PN
19710,dumu,N,O
19710,al-la-la,NE,PN
19711,iri-da-a,NE,PN
19712,{d}nin-lil2-e2-mu-tu-ud,NE,PN
19713,szesz-su-su,NE,PN
19714,a-sza3,N,O
19714,du10-ge-sa6-ga,NE,FN
19715,ur-szu-ku3-ga-ni,NE,PN
19716,lu2-{d}x-luh,NE,PN
19717,1(asz),NU,O
19717,saga,V,O
19717,1(asz),NU,O
19717,du,V,O
19717,geme2-{d}li9-si4,NE,PN
19718,ugu2,N,O
19718,ur-{d}nisaba,NE,PN
19718,ba-a-gar,V,O
19719,ki,N,O
19719,an-ne2-zu,NE,PN
19720,nin-nam-tar-mu,NE,PN
19721,{d}nin-pu2-mun-na,NE,PN
19721,dub-sar,N,O
19721,maszkim,N,O
19722,a-hu-ba-du11-ga,NE,PN
19723,1(disz),NU,O
19723,masz-da3,N,O
19724,2(barig),N,O
19724,szuku,N,O
19724,diri,V,O
19724,ma2,N,O
19724,hun-ga2,V,O
19724,nin-ma-an-ni,NE,PN
19725,dumu,N,O
19725,da-du-mu,NE,PN
19726,igi-husz-gal,NE,PN
19726,dumu,N,O
19726,igi-il2,NE,PN
19727,ki,N,O
19727,lugal-me3,NE,PN
19728,nig2-dab5,N,O
19728,du6-ku3-ga,N,O
19728,kiszib3,N,O
19728,sag-{d}nanna-zu,NE,PN
19729,e2-tum-e,N,O
19730,ki,N,O
19730,ur-e11-e2,NE,PN
19731,ur-{d}nin9-x,NE,PN
19732,ki,N,O
19732,lugal-inim-du10-ga,NE,PN
19733,3(disz),NU,O
19733,{d}x-...,NE,PN
19734,ki,N,O
19734,lu5-lu5,NE,PN
19735,mu,N,O
19735,us2-sa,V,O
19735,iri-ku3,NE,GN
19735,ba-hul,V,O
19736,mu,N,O
19736,|PU3.SZA|-na-ni,NE,PN
19737,mu,N,O
19737,us2-sa,V,O
19737,uru-a,NE,GN
19737,ba-hul,V,O
19738,ki,N,O
19738,si-in-ru-pu-us2,NE,PN
19739,li-i3-si-in,NE,PN
19740,szuku,N,O
19740,diri,V,O
19740,i7,N,O
19740,i7-szu-ga-lam-ma,NE,WN
19740,4(ban2),N,O
19740,3(disz),NU,O
19740,1/3(disz)-ta,NU,O
19741,ki,N,O
19741,{d}nansze-uszum-gal,NE,PN
19742,a-sza3,N,O
19742,a-gesztin-ka,NE,FN
19743,kab2-ku5,N,O
19743,nag-su{ki}-a,NE,GN
19743,tir-sze3,N,O
19744,be6-li-li,NE,PN
19745,er3-eb-ri,NE,PN
19746,ab-ba-gi-na,NE,PN
19746,si-ma-nu-um{ki},NE,GN
19747,ki,N,O
19747,{d}isz-me-{d}da-gan-zi-mu,NE,PN
19748,1(disz),NU,O
19748,nin-a-ba-tur,NE,PN
19749,2(barig),N,O
19749,3(ban2),N,O
19749,{d}iszkur-nu-ri-a-sza3,NE,PN
19750,2(barig),N,O
19750,3(ban2),N,O
19750,a-li-szu-ni,NE,PN
19751,a-a-lu2-u4-{d}en-lil2-la2,NE,PN
19752,...,O,O
19752,7(asz),NU,O
19752,1(ban2),N,O
19752,...,O,O
19752,lu2-da-gi-a,NE,PN
19753,sa2-du11,N,O
19753,{d}isz-bi-er3-ra-x,NE,DN
19753,umma{ki},NE,SN
19754,dumu,N,O
19754,nam-{d}en-ki,NE,PN
19755,6(disz),NU,O
19755,udu,N,O
19755,niga,V,O
19755,gu4-e-us2-sa,N,O
19756,a-sza3,N,O
19756,me-gi-il-tum,NE,FN
19757,ki,N,O
19757,lugal-tesz2-mu,NE,PN
19758,lugal-ur3-ra-ni,NE,PN
19759,a-sza3,N,O
19759,pu2-ur-im,NE,FN
19760,ur-a-amasz,NE,PN
19761,1(disz),NU,O
19761,u3-zu-nu-ru-um,NE,PN
19762,4(disz),NU,O
19762,sila3,N,O
19762,{d}nansze-ma-an-sum,NE,PN
19763,ki,N,O
19763,ti-um-ma,NE,PN
19764,ki,N,O
19764,ur-szu-bar-x,NE,PN
19765,su3-he2,NE,PN
19766,za-ak-li-li,NE,PN
19766,alan-da,N,O
19766,gen-na,V,O
19767,ki,N,O
19767,sipa-{d}nin-gir2-su-ke4-i3-pa3,NE,PN
19768,nu-esz3,N,O
19768,{d}nin-e2-i3-gara2,NE,DN
19769,{d}isz-bi-er3-ra-na-ra-am-{d}suen,NE,PN
19769,sukkal,N,O
19769,diri,V,O
19769,dam-gar3,N,O
19769,sa-gaz-ak-sze3,NE,SN
19769,gen-na,V,O
19770,bala,N,O
19770,er3-ra-gar3,NE,PN
19771,a-ne-ti-ta-nu,NE,PN
19772,5(gesz2),NU,O
19772,gurusz,N,O
19772,u4,N,O
19772,1(disz)-sze3,NU,O
19773,ugula,N,O
19773,a-si-lu,NE,PN
19774,3(asz),NU,O
19774,lugal-kal-la-kam,NE,PN
19775,ki,N,O
19775,a-da-sze-en6-ta,NE,PN
19776,1(asz),NU,O
19776,saga,V,O
19776,2(asz),NU,O
19776,du,V,O
19776,da-x-x,NE,PN
19777,lu2-tab-ba,NE,PN
19777,i3-dab5,V,O
19778,4(disz),NU,O
19778,i-din-i-szum,NE,PN
19779,ki,N,O
19779,bu-u2-du,NE,PN
19780,dumu,N,O
19780,ur-ma-sa2,NE,PN
19781,sza3,N,O
19781,he2-bi2-la-at{ki},NE,GN
19782,lugal-ni-a-sa6,NE,PN
19783,3(disz),NU,O
19783,geme2-tag4-ma,NE,PN
19784,3(u),NU,O
19784,5(disz),NU,O
19784,tug2,N,O
19784,sag,N,O
19784,usz-bar,N,O
19784,...,O,O
19785,ki,N,O
19785,ku-bu-ri2-na,NE,PN
19786,ugula,N,O
19786,ru-ga-{d}nanna,NE,PN
19787,3(iku),N,O
19787,GAN2,N,O
19787,4(barig),N,O
19787,ba-e2-hi-li,NE,PN
19788,ki,N,O
19788,geme2-{d}nin-dar-a,NE,PN
19789,da-da-ga,NE,PN
19790,a-sza3,N,O
19790,gibil4,NE,FN
19791,ugula,N,O
19791,al-la-x-li,NE,PN
19792,dumu,N,O
19792,arad-e-dingir,NE,PN
19792,usz-bar,N,O
19793,ur-{d}iszkur-...,NE,PN
19794,en-nun-e-ki-{d}amar-{d}suen,NE,PN
19795,mu-lu-usz,NE,PN
19795,sukkal,N,O
19796,gu-u2-tam,NE,PN
19797,dumu,N,O
19797,giri3-lu2-iti-da,NE,PN
19797,szusz3,N,O
19798,1(barig),N,O
19798,lugal-a-ma-ti,NE,PN
19798,simug,N,O
19799,dumu,N,O
19799,a2-dam-x-x,NE,PN
19800,a-pirig-am3,NE,PN
19801,ugula,N,O
19801,{d}ma-szara2-du3-su,NE,PN
19802,mu,N,O
19802,us2-sa,V,O
19802,babila-ma,NE,GN
19802,ba-hul,V,O
19803,ARAD2-gesz-...,NE,PN
19804,dumu,N,O
19804,ur-{d}dumu-zi-da-kam,NE,PN
19804,szusz3,N,O
19805,dumu,N,O
19805,en-u2-x,NE,PN
19806,wa-ad-ra-ad,NE,PN
19807,ki,N,O
19807,ur-{d}igi-ma,NE,PN
19808,1(ban2),N,O
19808,5(disz),NU,O
19808,sila3,N,O
19808,zi3,N,O
19808,u4,N,O
19808,3(disz)-kam,NU,O
19808,lu2-gi-gun4-na,NE,PN
19809,2(disz),NU,O
19809,i-di3-in-a-hu(RI)-um,NE,PN
19809,dumu,N,O
19809,i-ru-ib,NE,PN
19810,ugula,N,O
19810,ba-za,NE,PN
19811,i3-la-bu-ni-ga-du,NE,PN
19811,nu-banda3-da,N,O
19811,maszkim,N,O
19812,geme2,N,O
19812,er3-dam,NE,PN
19812,dumu,N,O
19812,geme2-tur3,NE,PN
19813,dumu,N,O
19813,lugal-gaba,NE,PN
19814,ugula,N,O
19814,lugal-pa-e3,NE,PN
19815,guru7,N,O
19815,kar-ansze,NE,FN
19816,lu2-za3,NE,PN
19817,ki-a-nag,N,O
19817,a-bi2-si2-im-ti,NE,PN
19818,lugal,N,O
19818,in-na-ba{ki},NE,GN
19818,ki-isz-ga-ti{ki},NE,GN
19819,4(ban2),N,O
19819,la2,V,O
19819,1(disz),NU,O
19819,sila3,N,O
19819,ha-ha,NE,PN
19820,ARAD2,N,O
19820,a-hu-um,NE,PN
19821,lu2-eb-gal-la,NE,PN
19821,aga3-us2-gal,N,O
19822,ki-su7,N,O
19822,su-siki-bu-edin,NE,FN
19822,gub-ba,V,O
19823,kiszib3,N,O
19823,kur-giri3-ni,NE,PN
19823,sukkal,N,O
19824,2(barig),N,O
19824,3(ban2),N,O
19824,LAGAB-a,NE,PN
19825,1(ban2),N,O
19825,5(disz),NU,O
19825,igi-an-na-ke4-zu(SU),NE,PN
19826,a-mu-esz18-dar,NE,PN
19827,ugula,N,O
19827,ur-sza6-ga,NE,PN
19827,kuruszda,N,O
19828,ki,N,O
19828,uru-zi,NE,PN
19829,2(asz),NU,O
19829,3(barig),N,O
19829,sze,N,O
19829,gur,N,O
19829,lugal,N,O
19829,la2-ia3,N,O
19829,1/3(disz),NU,O
19829,sze,N,O
19830,ki,N,O
19830,da-du6-e2-gibil4-le-tur,NE,PN
19831,ul4-nu,NE,PN
19832,dumu,N,O
19832,lugal-im-ru,NE,PN
19833,zi-ga,N,O
19833,geme2-{d}gesz-bar-e3,NE,PN
19833,kuruszda,N,O
19834,5(u),NU,O
19834,gur,N,O
19834,giri3,N,O
19834,i-mu-da,NE,PN
19834,kiszib3,N,O
19834,i3-la-lum,NE,PN
19835,nin-mal-ga-am3,NE,PN
19835,urua,NE,GN
19836,ki,N,O
19836,gir2-du3-a-ka,NE,PN
19837,lu2-{d}dur,NE,PN
19837,dumu,N,O
19837,lugal-babbar,NE,PN
19838,nu-ur2-ma-ti-szu,NE,PN
19839,kab2-ku5,N,O
19839,nina{ki},NE,GN
19839,tir-sze3,N,O
19840,ki,N,O
19840,ur-{d}tilla,NE,PN
19841,giri3,N,O
19841,lu2-{d}nanna,NE,PN
19841,szar2-ra-ab-du,N,O
19842,ki,N,O
19842,ik-bu-zum,NE,PN
19843,ki,N,O
19843,a-NE-ki,NE,PN
19844,e2,N,O
19844,bu3-ga,NE,PN
19844,in-na-ak-a,V,O
19845,ur-{d}en-lil2-DU,NE,PN
19846,gurusz-bi,N,O
19846,4(disz),NU,O
19846,u4,N,O
19846,1(disz)-sze3,NU,O
19847,kiszib3,N,O
19847,lunga,NE,PN
19847,nu-banda3,N,O
19847,szu-ku6,N,O
19848,ur-szar2-ur3-ra,NE,PN
19849,1(barig),N,O
19849,...-musz2-gu-la,NE,PN
19850,ki,N,O
19850,ki-da-ni,NE,PN
19851,dumu,N,O
19851,|PU3.SZA|-ti,NE,PN
19852,ur-si-ga,NE,PN
19853,2(disz),NU,O
19853,sila4,N,O
19853,zabar-dab5,N,O
19854,ki,N,O
19854,{d}isz-bi-er3-ra-ri-im-{d}en-lil2,NE,PN
19855,{d}utu-ig-KA,NE,PN
19856,giri3,N,O
19856,geme2-nin-dim3-ma,NE,PN
19857,igi,N,O
19857,ma-ti-li2,NE,PN
19858,1(disz),NU,O
19858,asz7,NE,PN
19858,x,O,O
19859,kiszib3,N,O
19859,a-gu-ni-szu,NE,PN
19860,1(u),NU,O
19860,2(asz),NU,O
19860,sze,N,O
19860,gur,N,O
19860,kiszib3,N,O
19860,nin-sig7-sig7,NE,PN
19861,ga-rig2,NE,PN
19862,kiszib3,N,O
19862,szu-gu7-du7-tum,NE,PN
19863,u3,CNJ,O
19863,a-sza3,N,O
19863,i7,N,O
19863,a-sza3-...-DU-mu-ul-lu,NE,WN
19864,{d}suen-a-bu-szu,NE,PN
19864,sagi,N,O
19864,maszkim,N,O
19865,1(disz),NU,O
19865,tug2,N,O
19865,geme2-bara2-si-ga,NE,PN
19865,iszib,N,O
19866,a-sza3,N,O
19866,tul2-muszen-nu2,NE,FN
19867,ki,N,O
19867,{d}szul-gi-si-im-tum,NE,PN
19868,1(disz),NU,O
19868,tug2,N,O
19868,guz-za,V,O
19868,3(disz)-kam,NU,O
19868,us2,V,O
19869,kiszib3,N,O
19869,ur-igi-zi-bar,NE,PN
19870,mu,N,O
19870,en,N,O
19870,{d}ba-ba6-a-zu,NE,DN
19870,masz-e,N,O
19870,x,O,O
19870,x,O,O
19870,x,O,O
19871,szunigin,N,O
19871,6(disz),NU,O
19871,sila3,N,O
19871,kasz,N,O
19871,du,V,O
19872,kiszib3,N,O
19872,kur{ku}-ru2,NE,PN
19872,ma2-lah5,N,O
19873,mu,N,O
19873,gir2-su{ki}-ke4-ne,NE,GN
19873,ba-hul,V,O
19874,ab-ba-gi-na,NE,PN
19874,pa5-ha{ki},NE,GN
19875,i3-dub,N,O
19875,a-sza3,N,O
19875,{d}amar-{d}suen-ki-ag2-{d}nin-gir2-su,NE,FN
19876,wa-mi-ri2,NE,PN
19877,dumu,N,O
19877,{d}utu-x,NE,PN
19878,e2-muhaldim,N,O
19878,sa2-du11,N,O
19878,lugal,N,O
19879,ur-nig2-a-x,NE,PN
19879,aga3-us2-gal,N,O
19880,giri3,N,O
19880,i-szar-...,NE,PN
19881,ba-asz,NE,PN
19881,lu2,N,O
19881,{gesz}tukul-gu-la,N,O
19882,usz-za-ga,NE,PN
19883,ki-su7,N,O
19883,nin-igi-x,NE,FN
19883,gub-ba,V,O
19884,ki,N,O
19884,nin-en-gi-sza,NE,PN
19885,3(gesz'u),NU,O
19885,2(gesz2),NU,O
19885,sar,N,O
19885,...,O,O
19886,ki,N,O
19886,|PU3.SZA|-isz,NE,PN
19887,a-sar-an-ti-la-a,NE,PN
19888,mu,N,O
19888,us2-sa,V,O
19888,szabra{ki}-ke4-ne,NE,GN
19888,ba-hul,V,O
19889,lugal-lam,NE,PN
19890,giri3,N,O
19890,lugal-gaba,NE,PN
19891,i-szar-li-bi,NE,PN
19892,2(asz),NU,O
19892,2(barig),N,O
19892,3(ban2),N,O
19892,la2-tum,NE,PN
19893,mu,N,O
19893,ki-AN{ki},NE,GN
19893,ba-hul,V,O
19894,1(asz),NU,O
19894,saga,V,O
19894,nin-lu2-mah,NE,PN
19895,dumu,N,O
19895,lugal-sa6-ga,NE,PN
19896,mu,N,O
19896,{d}nin-gir2-su-i3-sa6,NE,PN
19896,en,N,O
19896,lugal-x-x,NE,DN
19896,ba-a-hun,V,O
19897,ki,N,O
19897,al-ag2-ga2-a,NE,PN
19898,1(disz),NU,O
19898,gukkal,N,O
19898,{d}en-lil2-mu-ti-ir-gi4-mi-li-szu,NE,PN
19899,nig2-gal-la,NE,PN
19900,GAB-NI,NE,PN
19900,maszkim,N,O
19901,2(disz),NU,O
19901,geme2-{d}szul-pa-e3,NE,PN
19902,ugu2,N,O
19902,esz-sza,NE,PN
19903,mu,N,O
19903,ma2,N,O
19903,...-ta-am3,NE,DN
19903,ba-ab-du8,V,O
19904,ki,N,O
19904,a-a-kal-la-ta,NE,PN
19905,dumu,N,O
19905,{d}be-la-at-suh-ner,NE,PN
19906,2(disz),NU,O
19906,pi-mi,NE,PN
19906,dumu,N,O
19906,sag-{d}sud3-da,NE,PN
19907,1(u),NU,O
19907,2(disz),NU,O
19907,2/3(disz),NU,O
19907,sar,N,O
19907,kab2-ku5,N,O
19907,{gi}ma-nu,NE,FN
19908,szuku,N,O
19908,ur-AB-x,NE,PN
19908,szu-i2,N,O
19909,1(disz),NU,O
19909,sila4,N,O
19909,mu-na-wi-ir-dingir,NE,PN
19909,u2-x,O,O
19910,ni-mu-du,NE,PN
19910,nu-banda3-gu4,N,O
19911,e2-ninnu,NE,TN
19912,al-ba-nu,NE,PN
19913,nin-bad3-iri-na,NE,PN
19914,...,O,O
19914,1(u),NU,O
19914,5(disz),NU,O
19914,masz2,N,O
19915,{d}suen-ka,NE,DN
19916,sza3-u-sza-na-ma,NE,PN
19917,a-pi2-ak{ki},NE,GN
19918,ur-kisal,NE,PN
19918,ka-us2-sa2,N,O
19919,1(disz),NU,O
19919,lu2-KU-nun-ka,NE,PN
19920,er2-kal-la,NE,PN
19921,ugula,N,O
19921,lil-la,NE,PN
19922,lu2-an-sag10,NE,PN
19922,dumu,N,O
19922,nu-banda3,N,O
19923,dumu,N,O
19923,lugal-za3-pa-e3,NE,PN
19923,ba-usz2,V,O
19924,2(disz),NU,O
19924,{gi}kid,N,O
19924,ansze,N,O
19924,du,V,O
19924,gid2,N,O
19924,1(u),NU,O
19924,5(disz),NU,O
19924,kusz3-ta,N,O
19925,kiszib3,N,O
19925,al-la-si4,NE,PN
19926,1(asz),NU,O
19926,3(barig),N,O
19926,lu2-gu-ka,NE,PN
19927,mu,N,O
19927,{d}nin-gesztin-an-na,NE,PN
19927,{d}inanna,NE,DN
19927,ba-hun,V,O
19928,gir2-x,NE,PN
19929,1(asz),NU,O
19929,4(barig),N,O
19929,1(ban2),N,O
19929,sze,N,O
19929,gur,N,O
19929,ugu2,N,O
19929,iri-szesz-su2,NE,PN
19929,ba-a-gar,V,O
19930,e2-duru5,N,O
19930,BAD3@s{ki},NE,GN
19931,da-hi-isz-a-tal,NE,PN
19932,ki,N,O
19932,bi2-du11-sa6-ga,NE,PN
19933,da-ki-lum,NE,PN
19934,ki,N,O
19934,u3,NE,PN
19935,dumu,N,O
19935,lu2-gu2-ab-ba{ki},NE,PN
19936,ki,N,O
19936,ab-x,NE,PN
19937,1(u),NU,O
19937,9(disz),NU,O
19937,sar,N,O
19937,6(disz),NU,O
19937,gin2,N,O
19937,kab2-ku5,N,O
19937,sza3-szar-ru-ba{ki},NE,FN
19938,u3,CNJ,O
19938,a-sza3,N,O
19938,i7,N,O
19938,pa5-tibira{ki},NE,WN
19939,e-la-ak-nu-id,NE,PN
19940,a-sza3,N,O
19940,gibil-{d}nin-dar-a,NE,FN
19941,mu,N,O
19941,us2-sa,V,O
19941,an-sza-an{ki},NE,GN
19941,ba-hul,V,O
19942,nig2-ka9-ak,N,O
19942,i-szar-li-bur,NE,PN
19942,dam-gar3,N,O
19943,ab-ba-sag10,NE,PN
19944,ur-{d}dumu-zi,NE,PN
19945,ur-ni-zi-x,NE,PN
19945,dumu,N,O
19945,nu-banda3,N,O
19946,nin-an-ne2,NE,PN
19946,i3-dab5,V,O
19947,a-sza3,N,O
19947,u2-du-ma,NE,FN
19947,sag,N,O
19947,erin-gaba,N,O
19948,kiszib3,N,O
19948,nar-{d}szara2,NE,PN
19949,a-sza3,N,O
19949,x-x-...,NE,FN
19950,ku3-an,N,O
19950,{d}szu-zi-an,NE,PN
19951,szunigin,N,O
19951,5(u),NU,O
19951,1(asz),NU,O
19951,5(ban2),N,O
19951,6(disz),NU,O
19951,sila3,N,O
19951,1(u),NU,O
19951,5(disz),NU,O
19951,gin2,N,O
19951,sze,N,O
19951,gur,N,O
19952,szu-{d}nin-kar,NE,PN
19953,4(disz),NU,O
19953,udu,N,O
19953,niga,V,O
19953,1(disz),NU,O
19953,sila4,N,O
19953,ba-a-lum,NE,PN
19953,nu-banda3,N,O
19954,ki,N,O
19954,{d}x-NE-ka,NE,PN
19955,{d}{asz}aszgi{gi}-pa-e3,NE,PN
19955,sukkal,N,O
19956,ki,N,O
19956,lugal-...-sza3-ga-du11,NE,PN
19957,sze,N,O
19957,gurx(|SZE.KIN|)-a,V,O
19957,zar3,N,O
19957,tab-ba,V,O
19957,ki-su7,N,O
19957,gub-ba,V,O
19957,a-sza3,N,O
19957,zu-hu-uh3,NE,PN
19958,mu,N,O
19958,us2-sa,V,O
19958,ar-ma-an{ki},NE,GN
19958,ba-hul,V,O
19959,giri3,N,O
19959,inim-du10,NE,PN
19960,ki-u2-a,NE,PN
19961,giri3,N,O
19961,{d}nanna-i-x-x,NE,PN
19961,sukkal,N,O
19962,a-ba-{d}nin-gir2-su-gin7,NE,PN
19962,lu2,N,O
19962,kas4,N,O
19963,bur2-sar,NE,PN
19964,dumu,N,O
19964,ma-an-szum2,NE,PN
19965,5(disz),NU,O
19965,x,N,O
19965,...,V,O
19965,ur-an-sza3,NE,PN
19966,dumu,N,O
19966,nin-sud3-da{ki},NE,PN
19967,ki,N,O
19967,nin-mu-i3-zu,NE,PN
19967,sipa-ta,N,O
19968,2(barig),N,O
19968,3(ban2),N,O
19968,ba-li,NE,PN
19969,...,N,O
19969,2(barig),N,O
19969,3(ban2),N,O
19969,ur2-ra-ni,NE,PN
19970,szi-la-ma-si2,NE,PN
19971,geme2-mes,NE,PN
19971,maszkim,N,O
19972,2(asz),NU,O
19972,saga,V,O
19972,{d}bara2,NE,PN
19973,giri3,N,O
19973,i3-num2-mi-a,NE,PN
19974,a-na-hi-li,NE,PN
19975,giri3,N,O
19975,amar-ha-a,NE,PN
19975,szar2-ra-ab-du,N,O
19976,dumu,N,O
19976,geme2-tur3-x,NE,PN
19977,ki,N,O
19977,lugal-sze-gu-na,NE,PN
19978,ar-ra-ap-hu-um{ki},NE,GN
19978,u3,CNJ,O
19978,nibru{ki}-ta,NE,SN
19978,gen-na,V,O
19979,giri3,N,O
19979,lugal-nig2-szu-nir,NE,PN
19980,2(disz),NU,O
19980,geme2-{gesz}gigir,NE,PN
19980,dumu,N,O
19980,lu2-{d}szara2,NE,PN
19981,dingir-su-kal,NE,PN
19982,kiszib3,N,O
19982,lugal-e2-da,NE,PN
19983,ki,N,O
19983,szesz-kal-la-ta,NE,PN
19984,i-di3-en-um,NE,PN
19984,a-zi-ga-sze3,N,O
19984,gen-na,V,O
19985,kiszib3,N,O
19985,lu2-{d}nin-gir2-su,NE,PN
19986,lu2-{d}nanna-zu,NE,PN
19986,i3-dab5,V,O
19987,ki,N,O
19987,BI-u2,NE,PN
19988,kiszib3,N,O
19988,lu2-igi-gar-edin-na,NE,PN
19989,me-nigar{gar},NE,PN
19990,n,NU,O
19990,x-tug2,O,O
19991,1(disz),NU,O
19991,u2-na-ap-a-tal,NE,PN
19992,i7,N,O
19992,a-sza3-a-bu3,NE,WN
19993,2(barig),N,O
19993,3(ban2),N,O
19993,dingir-an-ta-si4,NE,PN
19994,nig2-dab5,N,O
19994,dug,N,O
19994,tu7,N,O
19994,ki,N,O
19994,hu-ba-a,NE,PN
19995,kiszib3,N,O
19995,lugal-nir,NE,PN
19996,1(gesz2),NU,O
19996,gurusz,N,O
19996,ugula,N,O
19996,i-sza-ni-ka-ga,NE,PN
19997,1(disz),NU,O
19997,sila4,N,O
19997,i3-lum-a-bi,NE,PN
19998,en-i3-...,NE,PN
19998,aszgab,N,O
19999,kiszib3-bi,N,O
19999,2(disz),NU,O
19999,kiszib3,N,O
19999,{d}szul-gi-za-x,NE,PN
20000,ki,N,O
20000,{d}nanna-ma-sum,NE,PN
20001,mu,N,O
20001,uri5{ki}-ki-nin,NE,GN
20001,ba-hul,V,O
20002,3(disz),NU,O
20002,gin2,N,O
20002,i3,N,O
20002,2(disz),NU,O
20002,gin2,N,O
20002,naga,N,O
20002,{d}en-lil2-palil,NE,PN
20003,lugal,N,O
20003,a-dam-dun{ki}-ka,NE,GN
20003,hi-ba-ri2-tum{ki},NE,GN
20004,a-da-tum,NE,PN
20005,ma2-ad-da-ga,NE,PN
20006,dumu,N,O
20006,en-nun-e-{d}amar-{d}suen-ra-ki-ag2,NE,PN
20006,usz-bar,N,O
20007,guru7,N,O
20007,gaba-musz-bi-edin-na,NE,FN
20008,4(disz),NU,O
20008,udu,N,O
20008,niga,V,O
20008,1(disz),NU,O
20008,sila4,N,O
20008,nin-gu4-KU,NE,PN
20008,nu-banda3,N,O
20009,x,O,O
20009,la2,V,O
20009,1(disz),NU,O
20009,kiszib3,N,O
20009,bi-la-la-a,NE,PN
20010,1(asz),NU,O
20010,{d}szara2-mu-dah,NE,PN
20010,du3-a:ku5,N,O
20011,mu,N,O
20011,he2-na-sa6,NE,PN
20011,...-usz,NE,DN
20011,unu{ki}-ga,NE,SN
20011,ba-hun,V,O
20012,ki,N,O
20012,en-x-LAGAB,NE,PN
