,Text,NER
16401, 'szi-mu-ru-um{ki}',GN
16402, 'zi-da-ah-re{ki}-ke4-ne',GN
16403, 'szu-{d}szu-mu-dar',PN
16404, 'szu-sal-la-ka-ti-um',PN
16405, 'szu-szu-mu-dar',PN
16406, 'szu-zi3-mu-dar',PN
16407, 'ta2-din-{d}inanna',PN
16408, 'ri-mi-dingir-ka',PN
16409, 'u2-mu-nu-um',PN
16410, 'gir2-ra',PN
16411, 'ur-bi-lum{ki}',GN
16412, 'ur-bi2',PN
16413, 'ur-du3-a',PN
16414, 'ur-ma-am6',PN
16415, 'ensi2-szuruppak{ki}-ka',PN
16416, 'ur-szar2-ur3-ra',PN
16417, 'ur-UD-x-ka',PN
16418, 'ur-{d}nin-gir2-su{ki}-sze3',PN
16419, 'ur-{d}nin-x-NE',PN
16420, 'ur-{d}suen-sze3(TUG2)',PN
16421, 'ur-{gesz}gigir-ka-sze3(TUG2)',PN
16422, 'an-sza-an',GN
16423, 'e2-|PU3.SZA|-{d}da-gan',PN
16424, 'en-mah-gal-an',PN
16425, 'en-{d}nanna-kar-zi-da',PN
16426, 'ab-ba-du8',PN
16427, 'lugal-er2',PN
16428, 'lugal-x-asz',PN
16429, '{d}lugal-er2',PN
16430, 'si-ma-num2{um}{ki}',GN
16431, 'si-ma-num{ki}',GN
16432, 'si-NI-ru-um{ki}',GN
16433, 'ur-bi2-i3-lum',PN
16434, 'ur-bi2:i3-lum',PN
16435, 'ur-lum{ki}',GN
16436, '{d}i-din-{d}da-gan',RN
16437, 'mu-ri-iq-ti-id-ni-im',GN
16438, 'mu-ri-iq-ti-e-im-um-ma',GN
16439, 'mu-ri-iq-ti-i3-di3-ni-im',GN
16440, 'mu-ri-iq-ti:id-ni-im',GN
16441, '{d}nin-lil2-ka',DN
16442, '|PU3.SZA|-isz-da-gan{an}-na',PN
16443, 'mah-{d}en-lil2',PN
16444, 'x-...-ne',PN
16445, 'a-szur5{ki}',GN
16446, 'um{ki}',GN
16447, 'ur-bi-i3-lum{ki}',GN
16448, 'ur-bi2-bi2-lum{ki}',GN
16449, '{d}amar-{d}suen-lugal',PN
16450, '{d}ba-ba6-lu2-a-sa6',PN
16451, '{d}en-mah',PN
16452, '{d}en-mah-gal-an-na',PN
16453, 'uri5-ma',GN
16454, '{d}szu-nir-gal',PN
16455, 'nin-me-me-an-ki',PN
16456, 'szu-nir-gal',PN
16457, 'nin-me-an-ki',PN
16458, '{d}na-ra-am-{d}en-zu',PN
16459, '{d}szu-suen',PN
16460, 'ma-da-za-ab-sza-li{ki}',GN
16461, 'uri2{ki}-ma-ge',GN
16462, 'uri5(AB)-ma{ki}',GN
16463, 'za-ab-sza-li-im',GN
16464, '{d}nin-nun-lil2',DN
16465, '{d}szul-gi-mu',RN
16466, '{d}utu-ug3-e',PN
16467, '{d}x-a',DN
16468, '{d}{gesz}gu-za',DN
16469, '{d}nin-lil2-a',DN
16470, '|PU3.SZA|-u-a',PN
16471, '|PU3.SZA|-{d}er3-ra',PN
16472, 'lu2-KU-mah',PN
16473, 'unu{ki}-ne-ne',GN
16474, 'ulu3-di-ka',PN
16475, 'suen',DN
16476, '...-mah-gal',PN
16477, 'hu(RI)-u4-ri{ki}',GN
16478, '{d}i',DN
16479, 'ur-me-me-kam',PN
16480, '{d}alim-mah',DN
16481, '{d}ma-an-isz-di2-su',PN
16482, 'iq-bi-dingir-ma',PN
16483, 'mu-ba',PN
16484, 'mu-bi-kur-ra',PN
16485, 'mu-da-ba-ni-lum',PN
16486, 'mu-dib-sum',PN
16487, 'a-bi2-szu',PN
16488, 'a-hi-e2-a',PN
16489, 'hi-ba-ri-tum{ki}',FN
16490, 'a2-pil-la-sza',PN
16491, 'ab-ba-masz-ba-nu-um',PN
16492, 'amar-i3-li2',PN
16493, 'an-lu2-mug-sa6',PN
16494, 'dab{ki}',GN
16495, 'gu2-du-a{ki}',GN
16496, 'er2-su3-a',PN
16497, 'er3-su3-a',PN
16498, 'e2-duru5-{d}szul-gi{ki}',GN
16499, 'ha-ab-ru-bu',PN
16500, 'ha-ab-ru-sze-en6',PN
16501, 'i-gi4-ri-ik',PN
16502, 'i-gi4-ru-um',PN
16503, 'i-la-sza-ma-ar',PN
16504, 'i3-lum-ma-ma',PN
16505, 'i7-da-a',PN
16506, 'ik-bu-zum',PN
16507, 'im-li-ik-e2-a',PN
16508, 'isz-lu-il',PN
16509, 'kisz{ki}-ir',GN
16510, 'ku-ga-a',PN
16511, 'ra-szi{ki}',GN
16512, 'lu2-gul-zi-da',PN
16513, 'lugal-u4-da-sa2-a',PN
16514, 'e2-KA',PN
16515, 'na-ah-bi-ir-mu',PN
16516, 'na-IG',PN
16517, 'ni-in-mu',PN
16518, 'amar-suen',PN
16519, 'nu-i3-li2',PN
16520, 'ri-zu-un-hu-in',PN
16521, 'si-im-ti-ip-ha-sze-er',PN
16522, 'sza-szi-ku-na',PN
16523, 'sze-el-ha-ha',PN
16524, 'szu-isz-gar3',PN
16525, 'ta-la-a-a',PN
16526, 'ta-zi-in-ma-ma',PN
16527, 'ta2-ki-il-{d}en-lil2',PN
16528, 'TAR-USZ-mu',PN
16529, 'tu-li-id-{d}utu{szi}',PN
16530, 'tu-li2-id-{d}utu-szi',PN
16531, 'u4-nu2-a-ka-ni',PN
16532, 'ul-li-sza-be-lu-ug2',PN
16533, 'um-ma-num2',PN
16534, 'ur-{d}tilla3',PN
16535, 'ur-e2-musz-a',PN
16536, 'ur-{d}disz-dingir',PN
16537, 'ur-{d}esz18-dar',PN
16538, 'ur-{d}nin-AB',PN
16539, 'ur-{d}tilla2',PN
16540, 'wa-at-ra-at-ha-tum',PN
16541, 'x-ur2',DN
16542, 'za-ak-li2-li2',PN
16543, 'za-ri2-qum',PN
16544, 'zu-i3-li2',PN
16545, 'U-U',PN
16546, 'id-la-la',PN
16547, '{d}a2-alim-mah',DN
16548, '{d}en-lil2-AB',PN
16549, '{d}ma-an-isz-du10-su',PN
16550, '{d}nin-ge6-par3',PN
16551, '{d}nin-lil2-e-ma-an-na-ag2',PN
16552, '{d}szara2-x',PN
16553, '{d}szara2-a-pi4-sal{ki}',GN
16554, '{d}szara2-du6',DN
16555, '{d}szara2-du6-lugal-du',PN
16556, '{d}szara2-gesz-gi-gal-ka',PN
16557, '{d}szul-gi-si-im-ti',PN
16558, '{d}szul-gi-si2-im-im-tum',PN
16559, '{d}szul-x-x',DN
16560, '|PU3.SZA|-szuba',PN
16561, 'bar-dam',PN
16562, '(du-du)',PN
16563, 'mu-lah5',PN
16564, 'mu-na-wi-ir-dingir',PN
16565, 'mu-ne',PN
16566, 'mu-ni-i3-mah',PN
16567, 'mu-szu-hur-da',PN
16568, 'mug-na-lum',PN
16569, 'GAN2-e-gi4-lu',FN
16570, '{d}nirah',DN
16571, 'musz-ad8',PN
16572, 'musz-x',PN
16573, 'MUSZ2-du',PN
16574, 'MUSZ2-igi-nim-{gesz}kiri6-usz-tur-mah',PN
16575, 'MUSZ2',PN
16576, 'na-be2-a',PN
16577, 'na-a-be2-a',PN
16578, 'na-a-ga-mu',PN
16579, 'na-ak-da-ma-ri',PN
16580, 'mar-da-ma-an{ki}',GN
16581, 'na-ap-sa-nu-um',PN
16582, 'szu-gi-na',PN
16583, 'edin-na-ti',PN
16584, 'na-ba-DI',PN
16585, 'na-bi2-ri2-um',PN
16586, 'na-da-NI-i3-li2',PN
16587, 'na-esz-du3-a',GN
16588, 'na-esz-du3-a{ki}',GN
16589, 'na-esz5-du3-a',GN
16590, 'e2-nam-lah5',PN
16591, 'na-ga-mu-ur',PN
16592, 'lugal-geszkim-ti',PN
16593, 'na-gar3{ki}',GN
16594, 'na-gi-kal',PN
16595, 'na-hasz2-si-na-at',PN
16596, 'na-lu-uk',PN
16597, 'na-MIN-du10-{d}nansze',PN
16598, 'na-mu-szi-bar',PN
16599, 'gu2-nu-la2-a',PN
16600, 'na-na-dug-sze',PN
16601, 'na-na-tum-ka',PN
16602, 'na-ra-me-a',PN
16603, 'na-tum-da',PN
16604, 'na-wa-ar-sze-en',PN
16605, 'na-wa-ar{ki}',GN
16606, 'na-ze2-i3-li2',PN
16607, 'KA-nu',PN
16608, 'na-x-ir',PN
16609, 'nag-su{ki}-a',GN
16610, 'inim-ma-ni-zi-da-ka',PN
16611, 'nag-{d}nansze{ki}',PN
16612, 'nag-sar',PN
16613, 'nu-u3-gi4-gi4-bi-x',PN
16614, 'nam-da-uri3-da5',PN
16615, 'nam-egi-ni-du10',PN
16616, 'un-ku5-esz',PN
16617, 'ri-ba-a-ka',PN
16618, 'ur-e2-gal-edin-na-ka',PN
16619, 'nam-ha-si3',PN
16620, 'nam-lu2-x',PN
16621, 'nam-mah-abzu',PN
16622, 'nam-mah-e2-ki',PN
16623, 'nam-mah-uru11{ki}',PN
16624, 'nam-mah-x',PN
16625, '{d}ne3-eri11-gal{ki}',GN
16626, 'szu-ru-ud-hu-um{ki}-ma',GN
16627, 'ur-bil3-lum{ki}-ma',PN
16628, 'nam-tur',PN
16629, 'dun-x',PN
16630, 'ha-sza-an-me-gara2{ki}',GN
16631, 'NE-na-hu',PN
16632, 'NE-na-nu-um',PN
16633, 'NE-NE-...',PN
16634, 'NE-ri-isz-a-tal(HU)',PN
16635, 'ma-ar-da-ma-na{ki}',GN
16636, 'ne-sag-i3-sa6',PN
16637, 'ne-ti-ti',PN
16638, 'NE-zi-lum',PN
16639, 'ne2-ti',PN
16640, 'NE@s-a2-nu-du10',PN
16641, 'NI-da-mu-ni-BU',PN
16642, 'NI-x-x',PN
16643, 'ni-a-ma-ti',PN
16644, 'ni-da-ga-a',PN
16645, 'ni-gi-lu2',PN
16646, 'ni-gu-a-ni',PN
16647, 'ni-im-zi',PN
16648, 'ni-iz-ru-um',PN
16649, 'ni-na-ni',PN
16650, 'ni-ra-mu',PN
16651, 'ni2-gal-eb2-gu-ul',PN
16652, 'lu2-an-pa3',PN
16653, 'e2-eb2{ki}-a',GN
16654, 'en-eridu{ki}-kam',PN
16655, '{d}lugal-KA-sahar{ki}',GN
16656, 'zi-nu-um',PN
16657, 'si-mu-rum{ki}',GN
16658, 'a-hu-a-ka',PN
16659, 'lu2-ub5-ku3-ga',PN
16660, 'lugal-{d}isztaran(KA)',PN
16661, 'nig2-bi-nam-u2-ur2-ra-de2-a',PN
16662, '|PU3.SZA|-isz-la-asz',PN
16663, '|PU3.SZA|-isz-sza-la-asz',PN
16664, 'dingir-hul2',PN
16665, 'ha-al-u2-sa',PN
16666, 'nanna{ki}-ma',GN
16667, 'KUM-na',PN
16668, 'nig2-dingir',PN
16669, 'ab-ba-du',PN
16670, 'u6-igi-il2',PN
16671, 'du-u2-du-ka',PN
16672, 'ga-esz5{ki}-ka',GN
16673, 'ar-za-nu-um',PN
16674, 'AN-ba-ti-ri-tum-ma',PN
16675, 'ba-ni-tum',PN
16676, 'ma-ma-hir-ke4-ne',PN
16677, 'i-di3-ni-x',PN
16678, 'lu2-{d}...-AB-...',PN
16679, 'ur-du6-ka-kam',PN
16680, 'ra-bi2-bi2',PN
16681, 'szar-ru-um{ki}-ke4-ne',GN
16682, 'geme2-{d}sza-u18-sza-ka',PN
16683, 'bad3-da-ri2-a',PN
16684, 'ar-la-AN',PN
16685, 'a-ha-AN-ni-szu',PN
16686, 'ur-za-ba-ba',FN
16687, 'ama-nig2-kam',PN
16688, 'ba-a-ad-da-ri2',PN
16689, 'ma2-ad-da-ga',PN
16690, 'ur-dingir-ga2',PN
16691, 'ur-{d}nin-ti2-ug5-ga',PN
16692, '{d}utu-maszkim',PN
16693, 'ki-sal4',WN
16694, 'ri-ha-ni',PN
16695, 'tu-pu-tu-pu',PN
16696, 'nin9-li-ib2{ki}',PN
16697, '{d}en-lil2-al-szu',PN
16698, 'nig2-nin9-ra-a-ga',PN
16699, 'nig2-nin9-ra-ga',PN
16700, 'nig2-pa',PN
16701, 'nig2-pa-da',PN
16702, 'lugal-i3-bi2-kam',PN
16703, 'ur-{d}isztaran-kam',PN
16704, 'dingir-gu2',PN
16705, 'GAN2-ga',PN
16706, 'x-a-ka',DN
16707, 'lam-x',PN
16708, 'me-unug{ki}-ga',PN
16709, 'ur-li-kam',PN
16710, 'nig2-sa6-ka',PN
16711, 'nig2-sa6-ga-ar',PN
16712, 'nig2-sa6-ga-ni',PN
16713, 'dingir-sa6-ga-x',PN
16714, 'a-ma-nu',FN
16715, 'ki-hul2-tug2',PN
16716, '{d}ba-ba6-u2-szim-...',PN
16717, '{d}szul-gi-da',PN
16718, '{d}ti-ra-asz2',DN
16719, '{d}nin-du10-nun-na',PN
16720, 'ur-{d}nu-musz-da-ka',PN
16721, 'NI-za',PN
16722, 'nig2-u3-duh-hu-um',PN
16723, 'nig2-u3-duh-hu-um-ma',PN
16724, '{d}szu-zi',PN
16725, 'nig2-x-na',PN
16726, 'nig2-{d}nanna-x-du-x',PN
16727, 'nig2-{d}nin-gal',PN
16728, 'nig2-{d}nin-pa',PN
16729, 'nigar{gar}-ki-du10-ra(li)',PN
16730, 'NIGIN3-a',PN
16731, 'NIGIN3-e2',PN
16732, 'NIGIN3-kam',PN
16733, 'nigir-sag',PN
16734, 'nim-numun',PN
16735, 'nimgir-abzu',PN
16736, 'ur-{d}x-GAG-KU-ab2-x',PN
16737, 'nimgir-sza3-x',PN
16738, '{d}kal-ka',PN
16739, 'kesz3{ki}',GN
16740, 'nin-si-ga',PN
16741, 'nin-munus-zi-da',PN
16742, 'nin-x-kam',PN
16743, 'nin-a-hi-li-nu-til',PN
16744, 'nin-a2-mah',PN
16745, 'nin-ad-da-na-ka-na-ka',PN
16746, 'nin-ba-a-kam',PN
16747, 'nin-bad3',PN
16748, 'nin-bi2-la',PN
16749, '{d}a-ba4',DN
16750, '{d}lugal-mar2-da{ki}',GN
16751, '{d}nin-gi4-li',PN
16752, 'nin-dingir-{d}ba-ba6-ka',PN
16753, 'nin-dingir-{d}nansze',PN
16754, 'nin-du10-ga-a',PN
16755, 'nin-dub-su3',PN
16756, 'nin-e-a2-na',PN
16757, 'nin-e-in-zu',PN
16758, 'nin-e-ni-x',PN
16759, 'nin-e2-nina{ki}',PN
16760, 'nin-en-ne2-kam',PN
16761, 'nin-en',PN
16762, 'nin-en-x',PN
16763, 'nin-gir2-su-ka',PN
16764, 'nin-GIR2@g-gal',PN
16765, '{d}nin9-nin9-gu',PN
16766, 'nin-gu7-lu5',PN
16767, 'nin-ha-ra-ni',PN
16768, 'nin-im-zu',PN
16769, 'nin-iri-da',PN
16770, 'nin-kar-re2',PN
16771, 'nin-kinda2{da}',PN
16772, '{d}ba-ba6-ib2-gu-ul-la',PN
16773, 'nin-kur',PN
16774, 'nin-masz-e-kam',PN
16775, 'nin-me-dalla',PN
16776, 'nin-me-te-na',PN
16777, 'nin-MI',PN
16778, 'nin-mu-in-zu',PN
16779, 'nin-ne-sag-ga2',PN
16780, 'nin-nu-banda',PN
16781, 'nin-ru-a-ba',PN
16782, 'mi-ni-x-mu',PN
16783, 'nin-szer7-zi',PN
16784, 'nin-szuba3-mu',PN
16785, 'nin-u3-kul-ki-ag2',PN
16786, 'nin-ur-du',PN
16787, 'nin-utu',PN
16788, 'nin-x-an-da-DU',PN
16789, 'ama-ne2',PN
16790, 'nin-za3-ge-si-ma',PN
16791, 'nin-si-par4',PN
16792, 'nin-{d}nir-nu-da',PN
16793, 'nin-{u2}numun-ne2-ki-ag2',PN
16794, 'nin9-dingir',PN
16795, 'nin9-gal-la',PN
16796, 'AN-gesztin',PN
16797, 'nin9-he2-li2-a',PN
16798, 'nin9-nig2-zu',PN
16799, '{d}en-HAR-DU',PN
16800, '{d}adad',DN
16801, 'de-...',PN
16802, 'ninda-i3-gesz',PN
16803, 'za-sza3',PN
16804, 'nin-{gesz}gigir',PN
16805, 'nin-en-gi7',PN
16806, 'a2-na-na-asz',PN
16807, 'i3-li2-na-ri2',PN
16808, '1(barig)',PN
16809, 'ma-szu-ni-tum',PN
16810, 'ur-gu3-de2-a',PN
16811, '{d}utu-pa-e3',PN
16812, 'lugal-gu2-KU',PN
16813, 'geme2-{d}gibil',PN
16814, 'a-na-...',PN
16815, 'az',PN
16816, 'i-szar-dingir',PN
16817, 'ki-ur2-en-kal',PN
16818, 'lugal-e2-musz3',PN
16819, 'geme2-tar',PN
16820, 'nin-un-ga2',PN
16821, 'ur-bil3-ga-mes',PN
16822, 'ur-{d}sze3-ri5-da',PN
16823, 'zabalam{ki}',GN
16824, '{d}suen-na-gi4-id',PN
16825, 'a-DUB-am3',PN
16826, 'a-i3-li2-su',PN
16827, 'al-ba-an(HAL)-ni-du11',PN
16828, 'amar-x-zi-da',PN
16829, 'ar-bi-gi4',PN
16830, 'ARAD2-re-szum',PN
16831, 'ba-ba-sa6',PN
16832, 'bi2-sza-ah-dingir',PN
16833, 'dingir-zi-li2',PN
16834, 'elam-mu',GN
16835, 'en-igi-ib2-zu',PN
16836, 'lugal-nu-kusz2-x',PN
16837, 'ur-{gesz}szita2',PN
16838, 'igi-AN-...',PN
16839, 'igi-su-bar',PN
16840, 'ki-isz-ga-ti{ki}-me-esz2',GN
16841, 'lu2-dingir-igi-iri-zu',PN
16842, 'lu2-kuruszda',PN
16843, 'lu2-usz-gi',PN
16844, 'lugal-he2-gal2-asz',PN
16845, 'lugal-mu-x-ti-il8',PN
16846, 'lugal-{d}en-lil2-le',PN
16847, 'lugal-{d}nin-dar-a',PN
16848, 'nir-i3-da-gu',PN
16849, 'sze-il-ha',PN
16850, 'szu-ra-num2',PN
16851, 'tu-da-ru-um',PN
16852, 'ur-ma-x',PN
16853, 'ur-x-ga-mu',PN
16854, 'ur-nu-...',PN
16855, 'ur-{d}sze3-nir-da',PN
16856, 'ur-{d}za-ba4-ba4',RN
16857, 'ur-{gesz}giri3',PN
16858, 'ze2-nu-ru-um',PN
16859, 'nu-gi-ra-nu-um',PN
16860, 'gal-nin-a-nag',PN
16861, 'nu-ha-lum',PN
16862, 'nu-ta-zi-i3',PN
16863, 'nu-ub-be2-ne-a',PN
16864, 'nu-un-gu',PN
16865, 'nu-ur-esz18-dar',PN
16866, 'nu-ur2-a',PN
16867, 'nu-ur2-a-a',PN
16868, 'nu-ur2-zu-x',PN
16869, 'nu-ur2-{d}e2-a',PN
16870, 'nu-ur2-{d}EN-x',PN
16871, 'szu-i',PN
16872, 'nu-ur2-{d}x',PN
16873, '{d}nin-ildu2-ma-me-esz2',PN
16874, 'za3-mu-ba-NI-us2',PN
16875, 'GAN2-ur-gu-ka',FN
16876, 'szim-da-gu-ni',PN
16877, 'tu-lulim',PN
16878, 'PA-AB-e-ne',PN
16879, 'PA-ba-lu2-ba',PN
16880, 'pa-lagab-pa-lagab-ba',PN
16881, 'pa-na-na',PN
16882, 'pa4-ki-na-na',PN
16883, 'pa4-sikil-nun{ki}',GN
16884, 'dam-ba-al-la',PN
16885, 'pa5-enku{ki}',GN
16886, 'pa5-ha{ki}',GN
16887, 'PA-gur{ki}',GN
16888, 'lugal-sipa-sipa-hal-hal-la',PN
16889, 'PAP-AN',PN
16890, 'PAP-SZID',GN
16891, 'pesz2-a-asz',PN
16892, 'pesz5-il2',PN
16893, 'pesz5-si',PN
16894, 'pi-e-ru-um',PN
16895, 'PI-il{ki}',GN
16896, 'PI-la-ri2-ig-gan',PN
16897, 'pi2-ir-hu-um',PN
16898, 'pi5-la-num2',PN
16899, 'lul-ga',PN
16900, 'su-bu3-de3',PN
16901, 'ki-banszur',PN
16902, 'ur-sur',PN
16903, 'ur-{d}nusku-ka',PN
16904, 'pu-ha-ti',PN
16905, 'pu-su2-si2-isz',PN
16906, 'pu-szu-dingir',PN
16907, 'pu-tu-um',PN
16908, 'pu-us2{ki}-ka',PN
16909, 'pu-usz-du10',PN
16910, 'pu2-ta-mu',PN
16911, 'pu3-sag',PN
16912, 'pu3-ga-lum',PN
16913, 'pu3-ka',PN
16914, 'sipa-tu',PN
16915, 'pu3-la-mu',PN
16916, 'pu3-nu-du11-ga',PN
16917, 'pu3-szu-ut',PN
16918, 'pu3-zu2-a-asz',PN
16919, 'pu3-zur-i3-szum',PN
16920, 'puzur4{d}-ma-lik',PN
16921, 'qa2-ad-ma-nu-um',PN
16922, 'zi-da-nu-um{ki}',GN
16923, 'ra-bala',PN
16924, 'ra-bi2-lum',PN
16925, 'zi-da-ni-num2{ki}',GN
16926, 'zi-da-nu{ki}',GN
16927, 'zi-ti-an{ki}',GN
16928, 'zi2-da-num2{ki}',GN
16929, 'ra-szi-sukkal-DU',PN
16930, 'ra-szi-szi',PN
16931, 'tu-li-id-{d}utu-szi-ka',PN
16932, 'ra-bu-tum',PN
16933, 're-i3-si-in',PN
16934, 'ri-ze2-dingir',PN
16935, 'ri-da-u3',PN
16936, 'ri-ha',PN
16937, 'ri-im-ga-ga',PN
16938, 'ri-ma-nu-um',PN
16939, 'a2-sag2',PN
16940, 'ri-su2-u-sza',PN
16941, 'ru-ba-ti-a',PN
16942, 'i7-gibil-x',WN
16943, 'sa-bi-a-nu-um',PN
16944, 'sa-bu-um{ki}-...',PN
16945, 'sa-bu-um{ki}-x',GN
16946, 'gi4-du3-a',PN
16947, 'ur-sag-dingir',PN
16948, 'gissu-kam',PN
16949, 'sza3-gu2-be7',PN
16950, 'lu2-nigin9-bar-ra-ka',PN
16951, 'gu-muszen-na',PN
16952, 'sa12-rig7-{d}ba-ba6',PN
16953, 'a-da-an-esz18-dar',PN
16954, 'e2-du3-ka',PN
16955, 'an-ba',PN
16956, 'AN-BAD-BAD',PN
16957, 'gir13-gesz',GN
16958, 'e-lum-a-la-an',PN
16959, 'e-ma-{d}esz18-dar',PN
16960, 'hu-rim3{ki}-ka',GN
16961, 'nig2-lagar-ka',PN
16962, 'hu-li2-bar-ra',PN
16963, 'an-za-gar3{ki}',GN
16964, 'ki-ma-da-sal4-la{ki}-a',GN
16965, 'nin-e11',PN
16966, 'nin9-du-du',PN
16967, 'sipa-nam',PN
16968, 'SZID-gesz',GN
16969, 'szu-igi-isz-du-{d}en-ki',PN
16970, 'szu-u3-du-{d}nin-ur4',PN
16971, '{d}szu-nun',PN
16972, '{d}an-nu-ni-tum-unu{ki}-ga',GN
16973, '{d}be-la-at-suh-ne-er',PN
16974, '{d}be-la-at-suh-nir',PN
16975, '{d}en-ki-nir-gal2',PN
16976, '{d}gu2-ze2-la',PN
16977, 'kar-kar{ki}-ka',GN
16978, '{d}lamma-lugal-anzu{muszen}-babbar2',PN
16979, '{d}lamma-lugal-ke4-ne',PN
16980, '{d}lugal-gir2-nun',PN
16981, '{d}mes-lam-ta-e3-x',DN
16982, '{d}nin-e11-e-ka',PN
16983, '{d}nin-e2-gibil4-le',DN
16984, '{d}nin-eb-gal-ka',PN
16985, '{d}nin-lil2-tum-zi-nu-szu',PN
16986, 'u3-suh5{ki}',GN
16987, '{d}nin-zabala2{ki}',DN
16988, '{d}nin-zabala5{ki}',GN
16989, '{d}nin-...-ka',DN
16990, 'gir13-gesz-ka',GN
16991, 'KA-AN{ki}',GN
16992, '{d}szara2-anzu{muszen}-babbar2',PN
16993, '{d}szara2-anzu2{muszen}',PN
16994, '{d}pa-bil3-sag-ka',PN
16995, 'sa3-bum2',PN
16996, 'sa3-su2-um',PN
16997, 'e-ma-{d}suen',PN
16998, 'sa6-da-szu-x',PN
16999, 'sa6-ga-sa6-ga',PN
17000, 'sa6-tur',PN
17001, 'da-an-da-na-ka',FN
17002, 'ha-ba-lu5-ge2-me-esz2',PN
17003, '{d}ba-ba6-ka-ka',DN
17004, 'lugal-an-har-ni',PN
17005, 'nu-ur2-zu-ka',PN
17006, 'muru13-musz-bi-an-na',FN
17007, 'szu-ul-gid2',FN
17008, 'sur3-mun-na',FN
17009, 'ur-{d}sze3-giri3',PN
17010, 'du-gu-ri-na-hu',PN
17011, 'ugu2-ma',PN
17012, 'lugal-sag3-ga',PN
17013, 'sag-ub5{ki}',GN
17014, '{d}szul-gi-he2-gal2{ki}',GN
17015, 'sag-dingir-HUB2',PN
17016, 'sag-ki-u4-na',PN
17017, 'sag-sug5-be6',PN
17018, 'du-du-gu-la-kam',PN
17019, 'sag-te-na{ki}-ka',GN
17020, 'sag-x-x',DN
17021, 'sag-{d}en-lil2-da',PN
17022, 'sag-{d}nanna-tuku',PN
17023, 'KA-kak',PN
17024, '...-{d}nin-gir2-su-gu2-gal',FN
17025, 'sahar-u2-u2{ki}',GN
17026, 'sahar-u2-u2-ka',GN
17027, '{d}x-ISZ-mun-na',PN
17028, 'tab-ru{ki}',GN
17029, '{d}nin-gesz-zi-da-x',PN
17030, '{d}szul-gi-DU',PN
17031, 'sar-ki-ne',PN
17032, 'sar-ru-du2-ri2',PN
17033, 'sar-ru-kalag',PN
17034, 'SI-A-a-mu',PN
17035, 'si-da-ra-a-ti',PN
17036, 'e-ki-bad',PN
17037, 'hu-rim3-ma{ki}',GN
17038, 'ba(IGI)-ra-ah-szi{ki}',GN
17039, 'si-ku3-e2',PN
17040, 'si-mu-ru-um{ki}-ma',GN
17041, 'karx(GAN2)-har{ki}',GN
17042, 'si-mur-um{ki}',GN
17043, 'si-NE-e(SI)',PN
17044, 'si-tum',PN
17045, 'si4-ma-a-bu3',PN
17046, 'AN-ka-zi',PN
17047, 'SIG4-de3-le',PN
17048, 'lu2-su6-su6',PN
17049, 'bu3-bu3-ga2',PN
17050, 'lugal-ab-ba-um',PN
17051, 'ze2-la-da-num2',PN
17052, 'ARAD2-ki-...',PN
17053, 'dub-sar',PN
17054, 'a-ar-ha-asz',PN
17055, 'da-mar-sze-szu-in',PN
17056, 'dam-ku-um',PN
17057, 'gi4-da-num2',PN
17058, 'nig2-ki-lu5-la',PN
17059, 'lugal-buru14',PN
17060, 'pu-da-num2',PN
17061, 'szu-im-szu',PN
17062, 'lu2-sirara6',PN
17063, 'u2-du-ku-ma',PN
17064, 'usz-mu-esz5-te',PN
17065, 'ur-bad-ra2',PN
17066, 'ur-x-an-na',PN
17067, 'geme2-{d}balag',PN
17068, 'szu-im-a',PN
17069, 'szu-sa-{d}nanna-zi',PN
17070, 'da-...-x-a',PN
17071, 'unu{ki}-ki-du10',GN
17072, 'ur-{d}{gesz}x',PN
17073, 'i-zu-zu',PN
17074, 'i3-la-ti',PN
17075, 'AN-...-DU',PN
17076, 'an-e2-HA',PN
17077, 'en-ba-mu',PN
17078, 'lugal-ma2-gur8-re-ka',PN
17079, 'a2-ma2',PN
17080, 'mar2-da{ki}-ka-kam',GN
17081, '{d}nansze(ZI2)',DN
17082, 'ARAD2-da-x',PN
17083, 'siki-tur-tur',PN
17084, 'a-ba-hu',PN
17085, 'a-ba-{d}szara2-gin2',PN
17086, 'dingir-qar-ad',PN
17087, 'silim-mi',PN
17088, 'BI-zu',PN
17089, 'i3-si-in',GN
17090, 'KA-me-x',PN
17091, 'masz-gan2-szabra{ki}',GN
17092, 'nin-gar',PN
17093, 'ti-im-szi-nu-nu{ki}',GN
17094, '{d}nin-zabala{ki}',DN
17095, '{d}suen-ka-ke4-ne',DN
17096, 'sipa-a-ra2-nu2',PN
17097, 'sipa-in-ni-erim-si',PN
17098, 'sipa-inim-gi-na-ka',PN
17099, 'sipa-na-gur-re',PN
17100, 'sipa-na-kur-re',PN
17101, 'sipa-zi',PN
17102, 'sipa-zi-zi',PN
17103, 'a-dam-dun{ki}-ka',GN
17104, 'la-x-DU',FN
17105, 'sza3-hi-ba-ri2-tum{ki}',FN
17106, 'sza3-szar-ru-ba{ki}',FN
17107, 'uku2:nu2-ti',FN
17108, '{gesz}kiri6-su-gur8',FN
17109, 'ab2-ildu3',PN
17110, 'an-ne',PN
17111, 'e2-{d}amar-{d}suen',TN
17112, 'a2-an-da',PN
17113, 'du-u2-du11-ka',PN
17114, 'giri3-du-u2-du11',PN
